LicenseType,Breed,Color,DogName,OwnerZip,ExpYear,ValidDate
Dog Individual Spayed Female,MIXED,GOLD,LORELEI,15102,2017,1/5/2017 10:05
Dog Individual Neutered Male,MIXED,BLACK,PSYCHO,15228,2017,1/12/2017 14:15
Dog Individual Neutered Male,MIXED,BROWN,DINGO,15228,2017,1/12/2017 14:15
Dog Individual Neutered Male,MIXED,BLACK,SAM,15228,2017,1/12/2017 14:15
Dog Senior Citizen or Disability Spayed Female,LABRADOR RETRIEVER,BLACK,SHANA,15221,2017,5/3/2017 16:23
Dog Senior Citizen or Disability Spayed Female,AM ESKIMO DOG,WHITE,LONDON,15108,2017,1/5/2017 9:17
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEV MIX,GOLD,JASMINE,15143,2017,2/23/2017 16:07
Dog Individual Neutered Male,MIXED,YELLOW,SAM,15221,2017,1/18/2017 14:57
Dog Senior Citizen or Disability Neutered Male,CHIHUAHUA MIX,CREAM,SODA,15236,2017,4/25/2017 11:13
Dog Individual Neutered Male,PARSON RUSSELL TERR,SPOTTED,DINO,15235,2017,12/29/2016 11:23
Dog Individual Spayed Female,PUG,BLACK/FAWN,ANGEL,15122,2017,4/21/2017 16:14
Dog Individual Neutered Male,BICHON FRISE,WHITE,MURPHY,15227,2017,1/5/2017 16:35
Dog Senior Citizen or Disability Neutered Male,MIXED,MULTI,LOUE,15205,2017,1/25/2017 16:23
Dog Individual Female,MALTESE,WHITE,CHAMP BABETTE,15145,2017,1/24/2017 9:02
Dog Individual Male,MALTESE,WHITE,CHAMP CAPTAIN JACK,15145,2017,1/24/2017 9:02
Dog Individual Spayed Female,PUG,FAWN,LEXUS,15133,2017,4/24/2017 9:18
Dog Senior Citizen or Disability Spayed Female,MIXED,SABLE/WHITE,MAGGIE,15227,2017,7/18/2017 15:41
Dog Individual Neutered Male,PUGGLE,BROWN,ROCCO,15068,2017,12/15/2016 9:58
Dog Senior Citizen or Disability Neutered Male,DACHSHUND,RED,BUDDY,15026,2017,12/13/2016 15:54
Dog Senior Citizen or Disability Spayed Female,POMERANIAN MIX,BLACK,JAZZABELL,15136,2017,1/19/2017 15:56
Dog Individual Male,GER SHORTHAIR POINT,WHITE/BROWN,DUKE,15037,2017,12/7/2016 9:57
Dog Individual Neutered Male,BOXER,BRINDLE,OSCAR,15102,2017,12/1/2016 16:07
Dog Senior Citizen or Disability Neutered Male,SCHNAUZER MIN,BLACK/SILVER,SCHNEIDER,15116,2017,1/10/2017 16:33
Dog Individual Male,AM PIT BULL TERRIER,WHITE/BLACK,CHOPPER,15120,2017,2/15/2017 9:11
Dog Senior Citizen or Disability Neutered Male,MIXED,BLACK/BROWN,COBIE,15237,2017,1/31/2017 8:46
Dog Individual Spayed Female,AM PIT BULL TERRIER,SPOTTED,BELLA,15122,2017,12/15/2016 16:01
Dog Individual Spayed Female,SIB HUSKY,WHITE/GREY,BINDI,15205,2017,12/16/2016 16:25
Dog Individual Spayed Female,SIB HUSKY,WHITE/GREY,BINDI,15205,2017,12/16/2016 16:25
Dog Individual Neutered Male,SIB HUSKY,WHITE/BLACK,BULLITT,15205,2017,12/16/2016 16:25
Dog Individual Neutered Male,SIB HUSKY,WHITE/BLACK,BULLITT,15205,2017,12/16/2016 16:25
Dog Individual Neutered Male,SCHNAUZER STANDARD,BLACK,MAX,15143,2017,12/15/2016 8:37
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEVER,GOLD,MAX,15090,2017,12/14/2016 16:17
Dog Individual Neutered Male,MIXED,BLACK/TAN,BUSTER,15026,2017,3/15/2017 10:09
Dog Individual Spayed Female,LABRADOR RETRIEVER,BLACK,KEISHA,15116,2017,1/5/2017 12:50
Dog Individual Spayed Female,LAB MIX,BROWN,ROXY,15102,2017,1/11/2017 11:05
Dog Individual Spayed Female,ENG BULLDOG,BRINDLE,MADDIE,15237,2017,6/6/2017 15:53
Dog Individual Spayed Female,BEAGLE MIX,WHITE/BLACK,LADY,15024,2017,1/20/2017 9:01
Dog Individual Neutered Male,PARSON RUSSELL TERR,WHITE,LEWIS C STONE,15133,2017,3/21/2017 15:40
Dog Individual Spayed Female,MIXED,BROWN,RILEY,15146,2017,12/2/2016 16:14
Dog Senior Citizen or Disability Spayed Female,SHIH TZU,WHITE/BRINDLE,BELLA,15237,2017,12/22/2016 8:56
Dog Individual Spayed Female,SHIH TZU,WHITE/BRINDLE,BELLA,15237,2017,12/22/2016 8:56
Dog Senior Citizen or Disability Female,SHIH TZU,WHITE/BRINDLE,BELLA,15237,2017,1/24/2017 14:51
Dog Senior Citizen or Disability Spayed Female,SHIH TZU,WHITE/BLACK,BAILEY,15237,2017,1/24/2017 14:51
Dog Individual Female,SHIH TZU,WHITE/BLACK,BAILEY,15237,2017,12/22/2016 8:56
Dog Individual Spayed Female,SHIH TZU,WHITE/BLACK,BAILEY,15237,2017,12/22/2016 8:56
Dog Senior Citizen or Disability Spayed Female,SHIH TZU,WHITE/BLACK,BAILEY,15237,2017,12/22/2016 8:56
Dog Individual Spayed Female,LAB MIX,BLACK,IZZY,15122,2017,
Dog Individual Spayed Female,LAB MIX,BLACK,IZZY,15122,2017,2/22/2017 15:37
Dog Senior Citizen or Disability Neutered Male,COCKER SPANIEL,BLACK/BROWN,MAXIMILLION,15237,2017,5/9/2017 16:32
Dog Individual Spayed Female,SHETLAND SHEEPDOG,SABLE,DAISY,15238,2017,12/12/2016 16:17
Dog Senior Citizen or Disability Female,YORKSHIRE TERRIER,BLACK/TAN,TOBY,15237,2017,12/14/2016 12:40
Dog Individual Spayed Female,CHIHUAHUA,BROWN,TINKERBELL,15137,2017,1/9/2017 16:38
Dog Individual Spayed Female,GREYHOUND,BLACK,NINA,15090,2017,1/4/2017 8:38
Dog Senior Citizen or Disability Spayed Female,SHIH TZU,WHITE,MINDY,15101,2017,12/29/2016 8:43
Dog Individual Neutered Male,GER SHORTHAIR POINT,SPOTTED,JET,15236,2017,1/12/2017 16:34
Dog Individual Spayed Female,MIXED,BROWN,CECE,15236,2017,1/12/2017 16:34
Dog Individual Male,WELSH CORGI CARDIGA,WHITE/BLACK/BROWN,CHANCE,15044,2017,5/11/2017 15:25
Dog Individual Spayed Female,POODLE MIX,WHITE/BLACK,HANNA,15209,2017,12/12/2016 16:16
Dog Individual Neutered Male,SIB HUSKY,WHITE/BLACK/BROWN,SAM,15218,2017,1/24/2017 10:13
Dog Senior Citizen or Disability Spayed Female,POMERANIAN,WHITE/BLACK,MATTIE,15243,2017,1/5/2017 11:21
Dog Individual Neutered Male,MIXED,BRINDLE,LEVI,15122,2017,5/3/2017 16:23
Dog Individual Neutered Male,DACHSHUND,BLACK,MAX,15228,2017,12/12/2016 8:54
Dog Individual Neutered Male,POODLE MIN,SPOTTED,TEDDY,15215,2017,12/16/2016 15:21
Dog Individual Spayed Female,MIXED,WHITE/BLACK,MADISON,15223,2017,1/20/2017 10:11
Dog Individual License Duplicate,MIXED,WHITE/BLACK,MADISON,15223,2017,5/8/2017 12:49
Dog Individual Neutered Male,GOLDEN RETRIEVER,RED,JACK,15122,2017,1/9/2017 9:10
Dog Individual Spayed Female,BOXER MIX,BLACK/BROWN,ZOEY,15147,2017,12/15/2016 16:07
Dog Individual Spayed Female,MORKIE,BLACK/TAN,LAYLA,15129,2017,1/5/2017 15:51
Dog Individual Neutered Male,ENG SETTER,BLACK,SPILLER,15135,2017,1/17/2017 12:33
Dog Senior Citizen or Disability Neutered Male,POMERANIAN,CREAM,DUNCAN,15102,2017,2/15/2017 8:41
Dog Individual Spayed Female,LHASA APSO,BROWN,ZOE,15037,2017,1/12/2017 10:27
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEVER,GOLD/RED,CODY,15024,2017,12/8/2016 16:23
Dog Individual Neutered Male,DACHSHUND,SPOTTED,PIPEN,15146,2017,4/27/2017 15:55
Dog Individual Male,BOXER,BROWN,KHOBIE,15136,2017,12/14/2016 9:27
Dog Individual Spayed Female,DACHSHUND,BROWN,ROXANNE POOLE,15235,2017,1/23/2017 10:52
Dog Individual Spayed Female,MIXED,WHITE/BROWN,BLUE,15143,2017,12/22/2016 8:56
Dog Individual Spayed Female,MALTESE,WHITE,BELLA,15122,2017,4/17/2017 16:17
Dog Senior Citizen or Disability Neutered Male,COCKER SPANIEL,WHITE/BROWN,COCOPUFF,15236,2017,12/28/2016 15:16
Dog Individual Spayed Female,SHIH TZU,WHITE/BLACK,GRACIE,15090,2017,1/18/2017 13:41
Dog Senior Citizen or Disability Female,POODLE MIX,WHITE/BROWN,REBA LYNN,15236,2017,5/19/2017 13:12
Dog Individual Neutered Male,DACHSHUND,RED,BOSLEY STOKES,15116,2017,1/19/2017 15:57
Dog Senior Citizen or Disability Neutered Male,LABRADOR RETRIEVER,TAN,HARLEY,15236,2017,1/4/2017 13:13
Dog Individual Neutered Male,CHIHUAHUA MIX,WHITE/BLACK/BROWN,JACKSON,15108,2017,6/5/2017 15:09
Dog Individual Spayed Female,BORD COLLIE,WHITE/BLACK,HAYLIE,16059,2017,3/14/2017 8:47
Dog Individual Neutered Male,GER SHEPHERD MIX,BLACK/BROWN,SCRAPPY,15025,2017,4/4/2017 15:42
Dog Senior Citizen or Disability Spayed Female,BOSTON TERRIER,WHITE/BLACK,NOEL,15137,2017,1/5/2017 10:37
Dog Senior Citizen or Disability Spayed Female,MIXED,BLACK/TAN,LADY,15122,2017,2/6/2017 12:09
Dog Senior Citizen or Disability Neutered Male,LAKELAND TERRIER,OTHER,TOBY,15229,2017,5/19/2017 15:30
Dog Individual Spayed Female,MIXED,WHITE/BLACK/BROWN,LOLLY,15225,2017,3/28/2017 8:45
Dog Senior Citizen or Disability Neutered Male,FOX TERRIER TOY,WHITE/BLACK,MICKEY,15108,2017,1/18/2017 8:42
Dog Individual Neutered Male,LAB MIX,BLACK/TAN,BUCKLES,15237,2017,12/13/2016 15:24
Dog Individual Spayed Female,MIXED,BROWN,BELLA,15146,2017,6/26/2017 10:48
Dog Individual Spayed Female,BORD COLLIE MIX,WHITE/BLACK,GIDGET,15237,2017,4/25/2017 15:52
Dog Individual Spayed Female,AM PIT BULL TERRIER,WHITE,KIARA,15214,2017,2/3/2017 14:02
Dog Senior Citizen or Disability Male,DACHSHUND,BLACK/BROWN,WILLY,15025,2017,1/10/2017 15:55
Dog Senior Citizen or Disability Neutered Male,MIXED,APRICOT,JERRY,15014,2017,12/15/2016 8:37
Dog Individual Neutered Male,YORKSHIRE TERRIER,BLACK/BROWN,BEAR,15120,2017,3/15/2017 12:07
Dog Individual Neutered Male,BICHON FRISE,WHITE,SNOWBALL,16059,2017,3/22/2017 8:39
Dog Individual Spayed Female,LABRADOR RETRIEVER,CHOCOLATE,RUBY,15065,2017,12/15/2016 8:37
Dog Senior Citizen or Disability Male,GER SHEPHERD,WHITE,SNOW BEAR,15237,2017,12/8/2016 8:33
Dog Senior Citizen or Disability Spayed Female,AM PIT BULL TERRIER,BRINDLE,TEQUILA,15136,2017,1/9/2017 16:01
Dog Individual Male,LABRADOR RETRIEVER,BROWN,RALEIGH,15143,2017,6/2/2017 13:01
Dog Individual Neutered Male,GOLDEN RETRIEVER,BLONDE,COOPERMAX,15209,2017,1/12/2017 14:57
Dog Individual Neutered Male,COCKER SPANIEL,BLACK,CINDERS,15120,2017,1/5/2017 8:35
Dog Individual Male,MALTESE,WHITE,FOOTS,15146,2017,12/22/2016 8:56
Dog Individual Neutered Male,LAB MIX,YELLOW,JAX,15090,2017,11/30/2016 16:02
Dog Senior Citizen or Disability Spayed Female,YORKSHIRE TERRIER,SILVER,JENNIE,15146,2017,12/13/2016 15:09
Dog Individual Neutered Male,LABRADOR RETRIEVER,BLACK,JACK BAUER HAGBERG,15238,2017,12/21/2016 8:44
Dog Individual Male,COCKAPOO,BLACK,HOBBES,15108,2017,2/23/2017 16:07
Dog Individual Neutered Male,RAT TERRIER,WHITE/BLACK,ROWDY,15218,2017,2/3/2017 15:53
Dog Individual Spayed Female,BEAGLE,WHITE/BLACK/BROWN,GRACIE,15218,2017,2/3/2017 15:53
Dog Senior Citizen or Disability Neutered Male,POODLE TOY,TAN,BO BO,15146,2017,12/16/2016 15:21
Dog Individual Spayed Female,POODLE MIX,BLACK,MISTY,15202,2017,12/30/2016 8:29
Dog Senior Citizen or Disability Spayed Female,POODLE MIX,BLACK,MISTY,15202,2017,12/30/2016 8:29
Dog Individual Neutered Male,PUG,TAN,BUBBLES,15237,2017,12/19/2016 15:40
Dog Individual Male,BOXER,BROWN,DEXTER,15084,2017,1/9/2017 16:02
Dog Individual Neutered Male,SHIBA INU,WHITE/BLACK/BROWN,SHODA MAR,15235,2017,4/11/2017 11:43
Dog Individual Neutered Male,GER SHEPHERD MIX,BLACK/BROWN,RUGER,15221,2017,12/14/2016 8:40
Dog Individual Neutered Male,MIXED,WHITE/BROWN,BUDDY,15202,2017,6/12/2017 15:04
Dog Senior Citizen or Disability Neutered Male,SHETLAND SHEEPDOG,BLACK/BROWN,CODY,15235,2017,1/10/2017 16:19
Dog Individual Spayed Female,LAB MIX,BLACK,HARLEY,15136,2017,4/28/2017 9:39
Dog Senior Citizen or Disability Spayed Female,BRUSSELS GRIFFON,BLACK,MOLLY,15024,2017,3/3/2017 15:09
Dog Senior Citizen or Disability Neutered Male,BEAGLE,TRI-COLOR,RUDEE,15241,2017,1/10/2017 16:34
Dog Individual Spayed Female,LAB MIX,BLACK,MIDNIGHT,15037,2017,1/5/2017 11:21
Dog Individual Spayed Female,LABRADOR RETRIEVER,GOLD,BRIE,15221,2017,1/18/2017 8:42
Dog Individual License Duplicate,LABRADOR RETRIEVER,GOLD,BRIE,15221,2017,6/2/2017 10:07
Dog Individual Neutered Male,GOLDEN RETRIEVER,BROWN,JAKE,15215,2017,12/6/2016 13:25
Dog Individual Spayed Female,MIXED,MULTI,KISMET,15202,2017,12/19/2016 8:49
Dog Individual Female,PARSON RUSSELL TERR,WHITE,JANE,15239,2017,5/5/2017 12:01
Dog Individual Male,COLLIE,WHITE/BROWN,SKIPPY,15133,2017,2/13/2017 16:12
Dog Senior Citizen or Disability Spayed Female,PUG,BLACK,ZOEY,15133,2017,1/26/2017 14:44
Dog Individual Neutered Male,MIXED,BLACK,CHICO,15065,2017,5/17/2017 11:56
Dog Individual Neutered Male,BULLDOG,WHITE,OTIS,15236,2017,12/16/2016 8:40
Dog Individual Spayed Female,IRISH SETTER,RED,PENNY,15106,2017,5/11/2017 13:49
Dog Individual Female,AM PIT BULL TERRIER,SPOTTED,PACINO,15131,2017,2/22/2017 11:34
Dog Individual Neutered Male,SHIH TZU,WHITE/BLACK,SIDNEY,15140,2017,3/6/2017 8:45
Dog Individual Spayed Female,SFT COAT WHEAT TERR,BROWN,LILLI,15237,2017,1/17/2017 14:56
Dog Individual Spayed Female,SFT COAT WHEAT TERR,BROWN,LILLI,15237,2017,1/17/2017 14:56
Dog Senior Citizen or Disability Spayed Female,LABRADOR RETRIEVER,BLACK,VELVET,15084,2017,1/5/2017 16:35
Dog Senior Citizen or Disability Neutered Male,YORKSHIRE TERRIER,BLACK/BROWN,PRINCETON,15044,2017,4/21/2017 13:04
Dog Individual Female,PUGGLE,BROWN,ELLIE,15136,2017,5/3/2017 15:19
Dog Individual Neutered Male,AM PITT BULL MIX,WHITE/BROWN,JINX,15046,2017,5/2/2017 9:27
Dog Individual Spayed Female,AM STAFF TERRIER,BRINDLE,DIAMOND,15046,2017,5/2/2017 9:27
Dog Individual Neutered Male,POODLE STANDARD,CREAM,DIAMOND,15006,2017,2/3/2017 15:53
Dog Individual Spayed Female,BEAGLE,BLACK/BROWN,DAISY,15102,2017,1/23/2017 14:59
Dog Senior Citizen or Disability Neutered Male,MALTESE,WHITE,ANGEL,15228,2017,12/8/2016 10:10
Dog Individual Spayed Female,MIXED,BROWN,BAILEY,15090,2017,2/3/2017 10:09
Dog Individual Spayed Female,BEAGLE MIX,WHITE/BROWN,SARA,15122,2017,2/21/2017 15:46
Dog Senior Citizen or Disability Neutered Male,POODLE TOY,BROWN,SAMMIE,15101,2017,1/13/2017 16:25
Dog Individual Neutered Male,MIN PINSCHER,BLACK,QUIGLEY,15108,2017,1/13/2017 12:48
Dog Individual Spayed Female,LABRADOR RETRIEVER,YELLOW,JASMINE,15239,2017,12/7/2016 8:49
Dog Senior Citizen or Disability Neutered Male,PUG,BROWN,BRUISER,15120,2017,2/8/2017 8:50
Dog Individual Spayed Female,SHIH TZU,WHITE/BROWN,COCOA,15122,2017,5/11/2017 9:06
Dog Individual Neutered Male,MIXED,RUST,OLLIE,15205,2017,12/2/2016 16:14
Dog Individual Female,BEAGLE,WHITE/BLACK/BROWN,BELLA,15235,2017,3/21/2017 15:04
Dog Senior Citizen or Disability Spayed Female,YORKSHIRE TERR MIX,BLACK/RED,EMILY,15132,2017,3/17/2017 15:48
Dog Individual Spayed Female,RAT TERRIER,SPOTTED,CHEWY,15071,2017,1/23/2017 10:52
Dog Individual Spayed Female,VIZSLA,RUST,SADIE,15236,2017,2/3/2017 10:09
Dog Senior Citizen or Disability Male,COLLIE,SABLE/WHITE,NADAL,15239,2017,1/25/2017 16:03
Dog Individual Spayed Female,LABRADOR RETRIEVER,BLACK,SADIE,15226,2017,5/25/2017 13:02
Dog Individual Neutered Male,GER SHEPHERD MIX,BLACK/TAN,SHANE,15226,2017,5/25/2017 13:02
Dog Senior Citizen or Disability Spayed Female,MIXED,BLACK/BROWN,GIDGET,15065,2017,5/9/2017 16:31
Dog Individual Neutered Male,POODLE TOY,BLACK,KOAL,15228,2017,12/6/2016 8:36
Dog Individual Spayed Female,POMERANIAN,BROWN,SOPHIA,15220,2017,1/23/2017 9:45
Dog Senior Citizen or Disability Spayed Female,SHIH TZU,WHITE/BLACK,LEXI,15104,2017,12/20/2016 15:38
Dog Individual Neutered Male,GER SHEPHERD,BLACK,ROCCO,15243,2017,12/6/2016 8:36
Dog Individual Spayed Female,LAB MIX,WHITE/BLACK,LUCY,15102,2017,1/6/2017 11:41
Dog Individual Neutered Male,GOLDEN RETRIEVER,GOLD,BUDDY,15235,2017,1/13/2017 9:50
Dog Individual Neutered Male,GOLDEN RETRIEVER,GOLD,BUDDY,15235,2017,
Dog Individual Neutered Male,MIXED,BLACK/TAN,TOBI,15084,2017,1/10/2017 16:34
Dog Individual Spayed Female,SIB HUSKY,WHITE/BLACK,MYA,15084,2017,1/10/2017 16:34
Dog Individual Spayed Female,MIXED,WHITE,DAISY,15122,2017,1/4/2017 9:01
Dog Individual Neutered Male,AUS SHEPHERD,BLACK,ROCKY,15202,2017,1/10/2017 15:55
Dog Individual Neutered Male,GER SHEPHERD MIX,BLONDE,CODY,15236,2017,12/15/2016 16:01
Dog Individual Neutered Male,LABRADOR RETRIEVER,BLACK,MAX,15101,2017,1/5/2017 10:04
Dog Individual Neutered Male,LABRADOR RETRIEVER,BROWN,PILOT,15102,2017,4/24/2017 12:06
Dog Individual Neutered Male,LABRADOR RETRIEVER,WHITE/BROWN,TANNER,15236,2017,1/18/2017 15:11
Dog Individual Neutered Male,SCHNAUZER MIN,SALT/PEPPER,ELLIOT,15205,2017,4/27/2017 13:11
Dog Senior Citizen or Disability Spayed Female,COCKAPOO,WHITE,SASSY,15108,2017,1/6/2017 11:42
Dog Individual Spayed Female,LABRADOR RETRIEVER,YELLOW,BUTTERCUP,15137,2017,3/14/2017 8:32
Dog Individual Spayed Female,MIXED,WHITE/BROWN,SADIE,15143,2017,3/14/2017 8:47
Dog Individual Neutered Male,CAV KING CHAR SPANI,WHITE/BROWN,PETER PURKEY PAWS,15090,2017,5/3/2017 14:44
Dog Individual Spayed Female,LABRADOR RETRIEVER,BLACK,MYLA,15116,2017,5/17/2017 13:22
Dog Individual Neutered Male,MALTESE,WHITE,HUGH,15243,2017,12/13/2016 15:53
Dog Individual Spayed Female,BEAGLE MIX,WHITE/RED,HARLEY,15236,2017,1/9/2017 16:01
Dog Senior Citizen or Disability Neutered Male,MALTESE,WHITE,CHEWY,15025,2017,12/20/2016 15:38
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEVER,GOLD,TAGO,15243,2017,4/28/2017 9:32
Dog Individual Male,LAB MIX,BLACK,AXEL,15120,2017,2/1/2017 9:20
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,OTIS,15143,2017,1/5/2017 15:51
Dog Senior Citizen or Disability Spayed Female,GER SHEPHERD,BLACK,SADIE,15102,2017,2/2/2017 9:43
Dog Senior Citizen or Disability Neutered Male,GER SHEPHERD,FAWN,TIMBER,15025,2017,1/6/2017 11:41
Dog Individual Spayed Female,GER SHEPHERD,BLACK,HOLLY,15044,2017,1/6/2017 14:43
Dog Individual Male,LABRADOR RETRIEVER,BLACK,SPIRIT,15071,2017,1/3/2017 14:04
Dog Individual Male,PEEKAPOO,WHITE/BLACK,MIKEY II,15037,2017,12/15/2016 14:50
Dog Individual Neutered Male,LABRADOR RETRIEVER,BROWN,ZOOTER,15215,2017,5/3/2017 10:48
Dog Individual Female,MALTESE,WHITE,EMILY,15090,2017,12/13/2016 16:04
Dog Individual Neutered Male,PARSON RUSSELL TERR,WHITE/BROWN,SAM,15147,2017,1/27/2017 10:36
Dog Individual Neutered Male,BOXER,BROWN,TANK,15106,2017,1/24/2017 13:30
Dog Individual Neutered Male,COLLIE MIX,BLACK,REBEL,15131,2017,4/26/2017 10:53
Dog Individual Spayed Female,MIN PINSCHER,BLACK,PENNY,15227,2017,12/5/2016 8:52
Dog Individual Spayed Female,PUG,FAWN,STELLA,15102,2017,3/28/2017 16:24
Dog Individual Spayed Female,PUG,BROWN,CARMEN,15146,2017,5/3/2017 16:22
Dog Individual Neutered Male,AM PIT BULL TERRIER,BLACK,SHOCKEY,16229,2017,12/30/2016 12:15
Dog Individual Neutered Male,BEAGLE,WHITE/BLACK/BROWN,MILO,15237,2017,3/24/2017 15:12
Dog Individual Spayed Female,MI-KI,TAN,GRACIE,15243,2017,1/20/2017 9:00
Dog Individual Spayed Female,LABRADOR RETRIEVER,BLACK,COCO,15137,2017,12/7/2016 8:49
Dog Individual Spayed Female,BOXER,FAWN,CASEY HOWARD,15035,2017,5/31/2017 9:08
Dog Individual Neutered Male,BEAGLE MIX,MULTI,CHASE,15227,2017,6/12/2017 10:46
Dog Individual Neutered Male,COLLIE,SABLE,DARREN,15221,2017,5/2/2017 12:46
Dog Individual Male,GER SHORTHAIR POINT,WHITE/BLACK/BROWN,RUDY,15084,2017,4/25/2017 15:58
Dog Individual Spayed Female,SHIH TZU,BLACK,GRACIE,15129,2017,12/14/2016 9:27
Dog Individual Neutered Male,MIXED,WHITE,BAILEY,15129,2017,12/14/2016 9:27
Dog Senior Citizen or Disability Spayed Female,SHETLAND SHEEPDOG,SABLE,RUBY,15136,2017,12/9/2016 8:58
Dog Individual Neutered Male,GER SHEPHERD MIX,BLACK/BROWN,TRAFTON,15017,2017,3/6/2017 12:47
Dog Individual Spayed Female,MIXED,BLACK,HENDRIX,15116,2017,1/17/2017 12:33
Dog Individual Neutered Male,POODLE STANDARD,WHITE,NOODLE,15146,2017,5/17/2017 13:22
Dog Individual Spayed Female,SHIH TZU,WHITE/BLACK,BAILEY,15108,2017,2/10/2017 13:32
Dog Individual Neutered Male,WEIMARANER,BLUE,SHADOW,15129,2017,12/9/2016 8:58
Dog Senior Citizen or Disability Spayed Female,BORD COLLIE,BLACK,JAZZY,15044,2017,12/12/2016 8:53
Dog Senior Citizen or Disability Spayed Female,MORKIE,BROWN,BAILEY,15236,2017,12/22/2016 16:28
Dog Individual Female,LAB MIX,BLACK,LOLA,15044,2017,4/17/2017 11:47
Dog Individual Spayed Female,DACHSHUND,RED,DOTTIE,15243,2017,1/4/2017 13:13
Dog Individual Neutered Male,MALTI-POO,WHITE,BAILEY,15209,2017,12/14/2016 9:08
Dog Individual Neutered Male,MALTI-POO,OTHER,JAGGER,15017,2017,5/2/2017 11:09
Dog Individual Spayed Female,BICHON FRISE,SPOTTED,FRANKIE,15035,2017,7/11/2017 12:48
Dog Individual Spayed Female,MIXED,BLACK,MILLIE,15139,2017,12/1/2016 16:08
Dog Individual Neutered Male,LABRADOR RETRIEVER,BLACK,GINO,15236,2017,4/7/2017 14:18
Dog Individual Spayed Female,BEAGLE,SPOTTED,MILEY JANE,15236,2017,1/9/2017 14:20
Dog Individual Spayed Female,DACHSHUND,BROWN,MIDGEE,15101,2017,5/2/2017 12:46
Dog Individual Male,PARSON RUSSELL TERR,SPOTTED,SAMMY,15136,2017,2/13/2017 8:36
Dog Individual Neutered Male,WELSH CORGI PEMBROK,WHITE/ORANGE,ELLWOOD,15106,2017,1/25/2017 10:03
Dog Individual Neutered Male,LABRADOR RETRIEVER,BLACK,LOUIE,15143,2017,2/24/2017 15:19
Dog Senior Citizen or Disability Spayed Female,BORD COLLIE,WHITE,LUCY,15044,2017,12/15/2016 8:37
Dog Senior Citizen or Disability Neutered Male,WELSH CORGI CARDIGA,BROWN,MARTIN,15236,2017,3/6/2017 16:28
Dog Senior Citizen or Disability Male,GER SHEPHERD,WHITE,MAX,15223,2017,1/20/2017 13:33
Dog Individual Spayed Female,CHINESE SHAR-PEI,BROWN,BELLA,15102,2017,5/4/2017 15:33
Dog Individual Neutered Male,CHIHUAHUA,BLACK/BROWN,ELVIS,15102,2017,5/1/2017 16:22
Dog Senior Citizen or Disability Spayed Female,TERRIER MIX,BLACK/BROWN,GINA,15129,2017,12/30/2016 8:29
Dog Individual Spayed Female,MIXED,BROWN,WRIGLEY,15237,2017,12/15/2016 12:28
Dog Individual Female,BOXER,BROWN,AZA,15108,2017,1/4/2017 15:14
Dog Individual Spayed Female,GER SHEPHERD MIX,MULTI,ZOWIE,15108,2017,1/4/2017 15:14
Dog Individual Neutered Male,BOXER,BROWN,IKE,15108,2017,1/4/2017 15:14
Dog Senior Citizen or Disability Spayed Female,GER SHEPHERD,BROWN,LACEY,15132,2017,1/18/2017 16:11
Dog Individual Neutered Male,OLD ENG SHEEPDOG,WHITE/BLACK,BEAR,15108,2017,1/30/2017 15:22
Dog Individual Spayed Female,GER SHEPHERD,BLACK/BROWN,KYLIE JO,15332,2017,1/25/2017 13:22
Dog Individual Spayed Female,GER SHEPHERD,BLACK/BROWN,NIKA,15102,2017,5/18/2017 15:02
Dog Individual Neutered Male,GOLDEN RETRIEVER,BROWN,ROCKY,15044,2017,2/7/2017 13:02
Dog Individual Spayed Female,BEAGLE,MULTI,SAMMIE,15236,2017,1/25/2017 10:03
Dog Individual Spayed Female,BASSET HOUND,WHITE/BROWN,DAISY,15241,2017,5/3/2017 10:48
Dog Senior Citizen or Disability Spayed Female,DALMATIAN,SPOTTED,HOLLEY BELL,15209,2017,12/13/2016 10:52
Dog Individual Spayed Female,PAPILLON,MULTI,PENNY,15090,2017,12/16/2016 10:45
Dog Senior Citizen or Disability Spayed Female,LABRADOODLE,BEIGE,DULCEE,15071,2017,12/14/2016 9:08
Dog Individual Spayed Female,MIN PINSCHER,BLACK,JAYDA,15221,2017,5/5/2017 12:01
Dog Individual Male,LABRADOR RETRIEVER,BROWN,RUSTY,15037,2017,4/26/2017 14:43
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,LILLY,15102,2017,12/19/2016 15:41
Dog Individual Neutered Male,LABRADOR RETRIEVER,YELLOW,GUNNER,15136,2017,2/28/2017 16:02
Dog Individual Spayed Female,POINTER,SPOTTED,SQUEAKER,15071,2017,2/17/2017 9:03
Dog Individual Neutered Male,ROTTWEILER,BLACK,NIKKO,15234,2017,2/13/2017 10:43
Dog Individual Male,GOLDEN RETRIEVER,BROWN,BUDDY,15044,2017,12/2/2016 14:43
Dog Individual Neutered Male,LAB MIX,BLACK,SAM,15216,2017,7/11/2017 8:55
